n,tempo_de_execucao
809310,0.011293 segundos
809410,0.011264 segundos
809510,0.011205 segundos
809610,0.011169 segundos
809710,0.011162 segundos
809810,0.011143 segundos
809910,0.011254 segundos
810010,0.011109 segundos
810110,0.011161 segundos
810210,0.01124 segundos
810310,0.01124 segundos
810410,0.011573 segundos
810510,0.011153 segundos
810610,0.011231 segundos
810710,0.011249 segundos
810810,0.011185 segundos
810910,0.011302 segundos
811010,0.009525 segundos
811110,0.009544 segundos
811210,0.009558 segundos
811310,0.009566 segundos
811410,0.009965 segundos
811510,0.009692 segundos
811610,0.010065 segundos
811710,0.009709 segundos
811810,0.009645 segundos
811910,0.009618 segundos
812010,0.009584 segundos
812110,0.009681 segundos
812210,0.009534 segundos
812310,0.009807 segundos
812410,0.009568 segundos
812510,0.009734 segundos
812610,0.009675 segundos
812710,0.009746 segundos
812810,0.00959 segundos
812910,0.009715 segundos
813010,0.009675 segundos
813110,0.009619 segundos
813210,0.0096 segundos
813310,0.009645 segundos
813410,0.009585 segundos
813510,0.009538 segundos
813610,0.009605 segundos
813710,0.00981 segundos
813810,0.009838 segundos
813910,0.009591 segundos
814010,0.009605 segundos
814110,0.009643 segundos
814210,0.010007 segundos
814310,0.009669 segundos
814410,0.010426 segundos
814510,0.009728 segundos
814610,0.009717 segundos
814710,0.009573 segundos
814810,0.009727 segundos
814910,0.009569 segundos
815010,0.009605 segundos
815110,0.00845 segundos
815210,0.008514 segundos
815310,0.008467 segundos
815410,0.00837 segundos
815510,0.008504 segundos
815610,0.008591 segundos
815710,0.008456 segundos
815810,0.008527 segundos
815910,0.008477 segundos
816010,0.008372 segundos
816110,0.008414 segundos
816210,0.008424 segundos
816310,0.008439 segundos
816410,0.008382 segundos
816510,0.008398 segundos
816610,0.008428 segundos
816710,0.00844 segundos
816810,0.008432 segundos
816910,0.0086 segundos
817010,0.008484 segundos
817110,0.008364 segundos
817210,0.008388 segundos
817310,0.009808 segundos
817410,0.009259 segundos
817510,0.009089 segundos
817610,0.008959 segundos
817710,0.008543 segundos
817810,0.008403 segundos
817910,0.008421 segundos
818010,0.008405 segundos
818110,0.008381 segundos
818210,0.008423 segundos
818310,0.008619 segundos
818410,0.008462 segundos
818510,0.008381 segundos
818610,0.008446 segundos
818710,0.008611 segundos
818810,0.008752 segundos
818910,0.008429 segundos
819010,0.008742 segundos
819110,0.008527 segundos
819210,0.008466 segundos
819310,0.008528 segundos
819410,0.008462 segundos
819510,0.008465 segundos
819610,0.008455 segundos
819710,0.008481 segundos
819810,0.008435 segundos
819910,0.007551 segundos
820010,0.007461 segundos
820110,0.007492 segundos
820210,0.007793 segundos
820310,0.007487 segundos
820410,0.007521 segundos
820510,0.007592 segundos
820610,0.007644 segundos
820710,0.007646 segundos
820810,0.007547 segundos
820910,0.007742 segundos
821010,0.007607 segundos
821110,0.007526 segundos
821210,0.007532 segundos
821310,0.007489 segundos
821410,0.007683 segundos
821510,0.007493 segundos
821610,0.007606 segundos
821710,0.00754 segundos
821810,0.00752 segundos
821910,0.007463 segundos
822010,0.007585 segundos
822110,0.007609 segundos
822210,0.007655 segundos
822310,0.007541 segundos
822410,0.007536 segundos
822510,0.007532 segundos
822610,0.007578 segundos
822710,0.007807 segundos
822810,0.007578 segundos
822910,0.00761 segundos
823010,0.007539 segundos
823110,0.007606 segundos
823210,0.007699 segundos
823310,0.007507 segundos
823410,0.007517 segundos
823510,0.007611 segundos
823610,0.007499 segundos
823710,0.00769 segundos
823810,0.007566 segundos
823910,0.007623 segundos
824010,0.007581 segundos
824110,0.008219 segundos
824210,0.008837 segundos
824310,0.008701 segundos
824410,0.008469 segundos
824510,0.007865 segundos
824610,0.007644 segundos
824710,0.007535 segundos
824810,0.006764 segundos
824910,0.006741 segundos
825010,0.006782 segundos
825110,0.006752 segundos
825210,0.00678 segundos
825310,0.00685 segundos
825410,0.006886 segundos
825510,0.00678 segundos
825610,0.006784 segundos
825710,0.006745 segundos
825810,0.006894 segundos
825910,0.00684 segundos
826010,0.006774 segundos
826110,0.006808 segundos
826210,0.006778 segundos
826310,0.006861 segundos
826410,0.00679 segundos
826510,0.006795 segundos
826610,0.006791 segundos
826710,0.006849 segundos
826810,0.006811 segundos
826910,0.006861 segundos
827010,0.006947 segundos
827110,0.007098 segundos
827210,0.006777 segundos
827310,0.006916 segundos
827410,0.00689 segundos
827510,0.006876 segundos
827610,0.006931 segundos
827710,0.006865 segundos
827810,0.006894 segundos
827910,0.006838 segundos
828010,0.006876 segundos
828110,0.006849 segundos
828210,0.0069 segundos
828310,0.006864 segundos
828410,0.006973 segundos
828510,0.006798 segundos
828610,0.006854 segundos
828710,0.0068 segundos
828810,0.006835 segundos
828910,0.006836 segundos
829010,0.006815 segundos
829110,0.006851 segundos
829210,0.006884 segundos
829310,0.006833 segundos
829410,0.006926 segundos
829510,0.006842 segundos
829610,0.007019 segundos
829710,0.006887 segundos
829810,0.006787 segundos
829910,0.006934 segundos
830010,0.006836 segundos
830110,0.006831 segundos
830210,0.006811 segundos
830310,0.006804 segundos
830410,0.006815 segundos
830510,0.006832 segundos
830610,0.006803 segundos
830710,0.00682 segundos
830810,0.006825 segundos
830910,0.006187 segundos
831010,0.00619 segundos
831110,0.006181 segundos
831210,0.00622 segundos
831310,0.006216 segundos
831410,0.006202 segundos
831510,0.006241 segundos
831610,0.007213 segundos
831710,0.006352 segundos
831810,0.006322 segundos
831910,0.006215 segundos
832010,0.00621 segundos
832110,0.006274 segundos
832210,0.006214 segundos
832310,0.00622 segundos
832410,0.006206 segundos
832510,0.006255 segundos
832610,0.006198 segundos
832710,0.006216 segundos
832810,0.006229 segundos
832910,0.006214 segundos
833010,0.006298 segundos
833110,0.006204 segundos
833210,0.006209 segundos
833310,0.006212 segundos
833410,0.006303 segundos
833510,0.006225 segundos
833610,0.006437 segundos
833710,0.006217 segundos
833810,0.006191 segundos
833910,0.006768 segundos
834010,0.006217 segundos
834110,0.006235 segundos
834210,0.006281 segundos
834310,0.006279 segundos
834410,0.006247 segundos
834510,0.006212 segundos
834610,0.006238 segundos
834710,0.006439 segundos
834810,0.006325 segundos
834910,0.006238 segundos
835010,0.006246 segundos
835110,0.006238 segundos
835210,0.006233 segundos
835310,0.006249 segundos
835410,0.006227 segundos
835510,0.006245 segundos
835610,0.00622 segundos
835710,0.006486 segundos
835810,0.006215 segundos
835910,0.006243 segundos
836010,0.006324 segundos
836110,0.006329 segundos
836210,0.006688 segundos
836310,0.006249 segundos
836410,0.006216 segundos
836510,0.006259 segundos
836610,0.00625 segundos
836710,0.006232 segundos
836810,0.006248 segundos
836910,0.006413 segundos
837010,0.006354 segundos
837110,0.006265 segundos
837210,0.006204 segundos
837310,0.006234 segundos
837410,0.006204 segundos
837510,0.005706 segundos
837610,0.005761 segundos
837710,0.005763 segundos
837810,0.00587 segundos
837910,0.005748 segundos
838010,0.0058 segundos
838110,0.005746 segundos
838210,0.005734 segundos
838310,0.005743 segundos
838410,0.005736 segundos
838510,0.005745 segundos
838610,0.005785 segundos
838710,0.005723 segundos
838810,0.005981 segundos
838910,0.005774 segundos
839010,0.005757 segundos
839110,0.005709 segundos
839210,0.005832 segundos
839310,0.005738 segundos
839410,0.005754 segundos
839510,0.005717 segundos
839610,0.005747 segundos
839710,0.005752 segundos
839810,0.005786 segundos
839910,0.005743 segundos
840010,0.005823 segundos
840110,0.005743 segundos
840210,0.005746 segundos
840310,0.005838 segundos
840410,0.00585 segundos
840510,0.00586 segundos
840610,0.00583 segundos
840710,0.005834 segundos
840810,0.006027 segundos
840910,0.005755 segundos
841010,0.005767 segundos
841110,0.005756 segundos
841210,0.005767 segundos
841310,0.005756 segundos
841410,0.005867 segundos
841510,0.005747 segundos
841610,0.005912 segundos
841710,0.005743 segundos
841810,0.005791 segundos
841910,0.005821 segundos
842010,0.005757 segundos
842110,0.005751 segundos
842210,0.005933 segundos
842310,0.005748 segundos
842410,0.005755 segundos
842510,0.005788 segundos
842610,0.006262 segundos
842710,0.005789 segundos
842810,0.005749 segundos
842910,0.00579 segundos
843010,0.005773 segundos
843110,0.005789 segundos
843210,0.005776 segundos
843310,0.005773 segundos
843410,0.005753 segundos
843510,0.005767 segundos
843610,0.005746 segundos
843710,0.005946 segundos
843810,0.005748 segundos
843910,0.005817 segundos
844010,0.005885 segundos
844110,0.005883 segundos
844210,0.005767 segundos
844310,0.005807 segundos
844410,0.005839 segundos
844510,0.005911 segundos
844610,0.005795 segundos
844710,0.005736 segundos
844810,0.005331 segundos
844910,0.00553 segundos
845010,0.005466 segundos
845110,0.005299 segundos
845210,0.005344 segundos
845310,0.005441 segundos
845410,0.005383 segundos
845510,0.006131 segundos
845610,0.005462 segundos
845710,0.005446 segundos
845810,0.005388 segundos
845910,0.005356 segundos
846010,0.005342 segundos
846110,0.005373 segundos
846210,0.005332 segundos
846310,0.005345 segundos
846410,0.00536 segundos
846510,0.005357 segundos
846610,0.005323 segundos
846710,0.00554 segundos
846810,0.005333 segundos
846910,0.005417 segundos
847010,0.005321 segundos
847110,0.005336 segundos
847210,0.005378 segundos
847310,0.005356 segundos
847410,0.005376 segundos
847510,0.005351 segundos
847610,0.005544 segundos
847710,0.005457 segundos
847810,0.005387 segundos
847910,0.005328 segundos
848010,0.005363 segundos
848110,0.005353 segundos
848210,0.005377 segundos
848310,0.005355 segundos
848410,0.005389 segundos
848510,0.005366 segundos
848610,0.005327 segundos
848710,0.005375 segundos
848810,0.005394 segundos
848910,0.005355 segundos
849010,0.005447 segundos
849110,0.005362 segundos
849210,0.005377 segundos
849310,0.005329 segundos
849410,0.005436 segundos
849510,0.00537 segundos
849610,0.00547 segundos
849710,0.00543 segundos
849810,0.00535 segundos
849910,0.005482 segundos
850010,0.005371 segundos
850110,0.005384 segundos
850210,0.005363 segundos
850310,0.005393 segundos
850410,0.005369 segundos
850510,0.00545 segundos
850610,0.005371 segundos
850710,0.005759 segundos
850810,0.005367 segundos
850910,0.005443 segundos
851010,0.005442 segundos
851110,0.005389 segundos
851210,0.005362 segundos
851310,0.005347 segundos
851410,0.005351 segundos
851510,0.005376 segundos
851610,0.005454 segundos
851710,0.005395 segundos
851810,0.00536 segundos
851910,0.005416 segundos
852010,0.005341 segundos
852110,0.005412 segundos
852210,0.005382 segundos
852310,0.005361 segundos
852410,0.005369 segundos
852510,0.005286 segundos
852610,0.005004 segundos
852710,0.004967 segundos
852810,0.005055 segundos
852910,0.005023 segundos
853010,0.004991 segundos
853110,0.004995 segundos
853210,0.004993 segundos
853310,0.005043 segundos
853410,0.004981 segundos
853510,0.004979 segundos
853610,0.005004 segundos
853710,0.004994 segundos
853810,0.005003 segundos
853910,0.004992 segundos
854010,0.005 segundos
854110,0.005008 segundos
854210,0.004994 segundos
854310,0.005104 segundos
854410,0.005005 segundos
854510,0.005032 segundos
854610,0.004987 segundos
854710,0.004972 segundos
854810,0.004997 segundos
854910,0.005013 segundos
855010,0.005004 segundos
855110,0.005003 segundos
855210,0.005016 segundos
855310,0.00501 segundos
855410,0.005179 segundos
855510,0.00504 segundos
855610,0.005 segundos
855710,0.005136 segundos
855810,0.005055 segundos
855910,0.005106 segundos
856010,0.005111 segundos
856110,0.005106 segundos
856210,0.005137 segundos
856310,0.005039 segundos
856410,0.005017 segundos
856510,0.00502 segundos
856610,0.005038 segundos
856710,0.005031 segundos
856810,0.004981 segundos
856910,0.005089 segundos
857010,0.005092 segundos
857110,0.005023 segundos
857210,0.004998 segundos
857310,0.004995 segundos
857410,0.005066 segundos
857510,0.005052 segundos
857610,0.005029 segundos
857710,0.005029 segundos
857810,0.005041 segundos
857910,0.005017 segundos
858010,0.005076 segundos
858110,0.005121 segundos
858210,0.005026 segundos
858310,0.005032 segundos
858410,0.005009 segundos
858510,0.005076 segundos
858610,0.005062 segundos
858710,0.005016 segundos
858810,0.005151 segundos
858910,0.005095 segundos
859010,0.005059 segundos
859110,0.005068 segundos
859210,0.005023 segundos
859310,0.005082 segundos
859410,0.005051 segundos
859510,0.005057 segundos
859610,0.005039 segundos
859710,0.005043 segundos
859810,0.005007 segundos
859910,0.00513 segundos
860010,0.005027 segundos
860110,0.005042 segundos
860210,0.005058 segundos
860310,0.005028 segundos
860410,0.005057 segundos
860510,0.005024 segundos
860610,0.005023 segundos
860710,0.005038 segundos
860810,0.005031 segundos
860910,0.005028 segundos
861010,0.004705 segundos
861110,0.004728 segundos
861210,0.004704 segundos
861310,0.004721 segundos
861410,0.004701 segundos
861510,0.004728 segundos
861610,0.004737 segundos
861710,0.00483 segundos
861810,0.0048 segundos
861910,0.004772 segundos
862010,0.004772 segundos
862110,0.004734 segundos
862210,0.004834 segundos
862310,0.004728 segundos
862410,0.004819 segundos
862510,0.004724 segundos
862610,0.004729 segundos
862710,0.004715 segundos
862810,0.004725 segundos
862910,0.004729 segundos
863010,0.004739 segundos
863110,0.004724 segundos
863210,0.004705 segundos
863310,0.004714 segundos
863410,0.004733 segundos
863510,0.004684 segundos
863610,0.004779 segundos
863710,0.004813 segundos
863810,0.004714 segundos
863910,0.004706 segundos
864010,0.004768 segundos
864110,0.004764 segundos
864210,0.004713 segundos
864310,0.004728 segundos
864410,0.004759 segundos
864510,0.004754 segundos
864610,0.004698 segundos
864710,0.004827 segundos
864810,0.00491 segundos
864910,0.004714 segundos
865010,0.004766 segundos
865110,0.004745 segundos
865210,0.00472 segundos
865310,0.004776 segundos
865410,0.004749 segundos
865510,0.004718 segundos
865610,0.004719 segundos
865710,0.004711 segundos
865810,0.004741 segundos
865910,0.004722 segundos
866010,0.004734 segundos
866110,0.004741 segundos
866210,0.004734 segundos
866310,0.004725 segundos
866410,0.004739 segundos
866510,0.00475 segundos
866610,0.004736 segundos
866710,0.004725 segundos
866810,0.004786 segundos
866910,0.004724 segundos
867010,0.004729 segundos
867110,0.004949 segundos
867210,0.004754 segundos
867310,0.004737 segundos
867410,0.004737 segundos
867510,0.004746 segundos
867610,0.0048 segundos
867710,0.004845 segundos
867810,0.004734 segundos
867910,0.004735 segundos
868010,0.004776 segundos
868110,0.004762 segundos
868210,0.004743 segundos
868310,0.004747 segundos
868410,0.004741 segundos
868510,0.004754 segundos
868610,0.004744 segundos
868710,0.004838 segundos
868810,0.004744 segundos
868910,0.004771 segundos
869010,0.00474 segundos
869110,0.004761 segundos
869210,0.004754 segundos
869310,0.004737 segundos
869410,0.004735 segundos
869510,0.004786 segundos
869610,0.004757 segundos
869710,0.004744 segundos
869810,0.004798 segundos
869910,0.004474 segundos
870010,0.004477 segundos
870110,0.004468 segundos
870210,0.004463 segundos
870310,0.004474 segundos
870410,0.004434 segundos
870510,0.004438 segundos
870610,0.00456 segundos
870710,0.004457 segundos
870810,0.004436 segundos
870910,0.00447 segundos
871010,0.004458 segundos
871110,0.004463 segundos
871210,0.004439 segundos
871310,0.004481 segundos
871410,0.004449 segundos
871510,0.004455 segundos
871610,0.004552 segundos
871710,0.004447 segundos
871810,0.004451 segundos
871910,0.00444 segundos
872010,0.004459 segundos
872110,0.004504 segundos
872210,0.004459 segundos
872310,0.004439 segundos
872410,0.004443 segundos
872510,0.004454 segundos
872610,0.004483 segundos
872710,0.004477 segundos
872810,0.004489 segundos
872910,0.004476 segundos
873010,0.004458 segundos
873110,0.004591 segundos
873210,0.004475 segundos
873310,0.004458 segundos
873410,0.004591 segundos
873510,0.004486 segundos
873610,0.004674 segundos
873710,0.00501 segundos
873810,0.004622 segundos
873910,0.00469 segundos
874010,0.00445 segundos
874110,0.004517 segundos
874210,0.005061 segundos
874310,0.004474 segundos
874410,0.004503 segundos
874510,0.004524 segundos
874610,0.004592 segundos
874710,0.004487 segundos
874810,0.004505 segundos
874910,0.004493 segundos
875010,0.004487 segundos
875110,0.004481 segundos
875210,0.004518 segundos
875310,0.004631 segundos
875410,0.004497 segundos
875510,0.004503 segundos
875610,0.004502 segundos
875710,0.004491 segundos
875810,0.004491 segundos
875910,0.004505 segundos
876010,0.004465 segundos
876110,0.004464 segundos
876210,0.004486 segundos
876310,0.005005 segundos
876410,0.004463 segundos
876510,0.004511 segundos
876610,0.004553 segundos
876710,0.004512 segundos
876810,0.00447 segundos
876910,0.004519 segundos
877010,0.004505 segundos
877110,0.004493 segundos
877210,0.004473 segundos
877310,0.004482 segundos
877410,0.004624 segundos
877510,0.004533 segundos
877610,0.004465 segundos
877710,0.004502 segundos
877810,0.004484 segundos
877910,0.004495 segundos
878010,0.004546 segundos
878110,0.004519 segundos
878210,0.004577 segundos
878310,0.00448 segundos
878410,0.00451 segundos
878510,0.004506 segundos
878610,0.004514 segundos
878710,0.004583 segundos
878810,0.004496 segundos
878910,0.004523 segundos
879010,0.004505 segundos
879110,0.004492 segundos
879210,0.004511 segundos
879310,0.004483 segundos
879410,0.004239 segundos
879510,0.004242 segundos
879610,0.004262 segundos
879710,0.004219 segundos
879810,0.004242 segundos
879910,0.004315 segundos
880010,0.004885 segundos
880110,0.004343 segundos
880210,0.004247 segundos
880310,0.004254 segundos
880410,0.004337 segundos
880510,0.00424 segundos
880610,0.004266 segundos
880710,0.004263 segundos
880810,0.004339 segundos
880910,0.004235 segundos
881010,0.004274 segundos
881110,0.004342 segundos
881210,0.004238 segundos
881310,0.004241 segundos
881410,0.004291 segundos
881510,0.004358 segundos
881610,0.004245 segundos
881710,0.004241 segundos
881810,0.004235 segundos
881910,0.004338 segundos
882010,0.004229 segundos
882110,0.004292 segundos
882210,0.004252 segundos
882310,0.00424 segundos
882410,0.004265 segundos
882510,0.004273 segundos
882610,0.004342 segundos
882710,0.004248 segundos
882810,0.004241 segundos
882910,0.004276 segundos
883010,0.004352 segundos
883110,0.004249 segundos
883210,0.004446 segundos
883310,0.004273 segundos
883410,0.004271 segundos
883510,0.004247 segundos
883610,0.004254 segundos
883710,0.004276 segundos
883810,0.004241 segundos
883910,0.00431 segundos
884010,0.004262 segundos
884110,0.004281 segundos
884210,0.004258 segundos
884310,0.004256 segundos
884410,0.004266 segundos
884510,0.00426 segundos
884610,0.004247 segundos
884710,0.004393 segundos
884810,0.004246 segundos
884910,0.004252 segundos
885010,0.004284 segundos
885110,0.004271 segundos
885210,0.004251 segundos
885310,0.004243 segundos
885410,0.004247 segundos
885510,0.004276 segundos
885610,0.004259 segundos
885710,0.004271 segundos
885810,0.004249 segundos
885910,0.004263 segundos
886010,0.004295 segundos
886110,0.004301 segundos
886210,0.004249 segundos
886310,0.004306 segundos
886410,0.004287 segundos
886510,0.004254 segundos
886610,0.004271 segundos
886710,0.004362 segundos
886810,0.004474 segundos
886910,0.004333 segundos
887010,0.00428 segundos
887110,0.004366 segundos
887210,0.004288 segundos
887310,0.004309 segundos
887410,0.004281 segundos
887510,0.004271 segundos
887610,0.004283 segundos
887710,0.004266 segundos
887810,0.004308 segundos
887910,0.004267 segundos
888010,0.004275 segundos
888110,0.004381 segundos
888210,0.004284 segundos
888310,0.004276 segundos
888410,0.004266 segundos
888510,0.004272 segundos
888610,0.004271 segundos
888710,0.004275 segundos
888810,0.004304 segundos
888910,0.004284 segundos
889010,0.004272 segundos
889110,0.004272 segundos
889210,0.004285 segundos
889310,0.004253 segundos
889410,0.004036 segundos
889510,0.004072 segundos
889610,0.004058 segundos
889710,0.004038 segundos
889810,0.004028 segundos
889910,0.004142 segundos
890010,0.004192 segundos
890110,0.004046 segundos
890210,0.004062 segundos
890310,0.004036 segundos
890410,0.004053 segundos
890510,0.004034 segundos
890610,0.004046 segundos
890710,0.004091 segundos
890810,0.004034 segundos
890910,0.004165 segundos
891010,0.004056 segundos
891110,0.004038 segundos
891210,0.004085 segundos
891310,0.004149 segundos
891410,0.004417 segundos
891510,0.004032 segundos
891610,0.004059 segundos
891710,0.004062 segundos
891810,0.00405 segundos
891910,0.004088 segundos
892010,0.004056 segundos
892110,0.004089 segundos
892210,0.004074 segundos
892310,0.004083 segundos
892410,0.004056 segundos
892510,0.004077 segundos
892610,0.004062 segundos
892710,0.004069 segundos
892810,0.004148 segundos
892910,0.004082 segundos
893010,0.004055 segundos
893110,0.00406 segundos
893210,0.004054 segundos
893310,0.004167 segundos
893410,0.00422 segundos
893510,0.004348 segundos
893610,0.004748 segundos
893710,0.004718 segundos
893810,0.004739 segundos
893910,0.00454 segundos
894010,0.004721 segundos
894110,0.004266 segundos
894210,0.004079 segundos
894310,0.004093 segundos
894410,0.004059 segundos
894510,0.004075 segundos
894610,0.004057 segundos
894710,0.004099 segundos
894810,0.004094 segundos
894910,0.004111 segundos
895010,0.004089 segundos
895110,0.004057 segundos
895210,0.004106 segundos
895310,0.004082 segundos
895410,0.004106 segundos
895510,0.004115 segundos
895610,0.004066 segundos
895710,0.004076 segundos
895810,0.00411 segundos
895910,0.004065 segundos
896010,0.004054 segundos
896110,0.004055 segundos
896210,0.004086 segundos
896310,0.004056 segundos
896410,0.004067 segundos
896510,0.004082 segundos
896610,0.0041 segundos
896710,0.004091 segundos
896810,0.004081 segundos
896910,0.004069 segundos
897010,0.004064 segundos
897110,0.004093 segundos
897210,0.004219 segundos
897310,0.004086 segundos
897410,0.004098 segundos
897510,0.004077 segundos
897610,0.004076 segundos
897710,0.004114 segundos
897810,0.004068 segundos
897910,0.004111 segundos
898010,0.004074 segundos
898110,0.004065 segundos
898210,0.004084 segundos
898310,0.004123 segundos
898410,0.004071 segundos
898510,0.004172 segundos
898610,0.004094 segundos
898710,0.004168 segundos
898810,0.004163 segundos
898910,0.004083 segundos
899010,0.00413 segundos
899110,0.004137 segundos
899210,0.004093 segundos
899310,0.004106 segundos
899410,0.004082 segundos
899510,0.00405 segundos
899610,0.003985 segundos
899710,0.00387 segundos
899810,0.003887 segundos
899910,0.003866 segundos
900010,0.003904 segundos
900110,0.003946 segundos
900210,0.003944 segundos
900310,0.003914 segundos
900410,0.003925 segundos
900510,0.003895 segundos
900610,0.003973 segundos
900710,0.003908 segundos
900810,0.004004 segundos
900910,0.003971 segundos
901010,0.00388 segundos
901110,0.003937 segundos
901210,0.003896 segundos
901310,0.003896 segundos
901410,0.003896 segundos
901510,0.003873 segundos
901610,0.003901 segundos
901710,0.003906 segundos
901810,0.00388 segundos
901910,0.003893 segundos
902010,0.003875 segundos
902110,0.00387 segundos
902210,0.003962 segundos
902310,0.003887 segundos
902410,0.003875 segundos
902510,0.00388 segundos
902610,0.003898 segundos
902710,0.003874 segundos
902810,0.003874 segundos
902910,0.00388 segundos
903010,0.003909 segundos
903110,0.00391 segundos
903210,0.003892 segundos
903310,0.003893 segundos
903410,0.003879 segundos
903510,0.003869 segundos
903610,0.003878 segundos
903710,0.003906 segundos
903810,0.003888 segundos
903910,0.003909 segundos
904010,0.003915 segundos
904110,0.003899 segundos
904210,0.003887 segundos
904310,0.003885 segundos
904410,0.003885 segundos
904510,0.003902 segundos
904610,0.003885 segundos
904710,0.003902 segundos
904810,0.003892 segundos
904910,0.003897 segundos
905010,0.003894 segundos
905110,0.00398 segundos
905210,0.003868 segundos
905310,0.003886 segundos
905410,0.003907 segundos
905510,0.003895 segundos
905610,0.003888 segundos
905710,0.003887 segundos
905810,0.003902 segundos
905910,0.00391 segundos
906010,0.003892 segundos
906110,0.003977 segundos
906210,0.003897 segundos
906310,0.003917 segundos
906410,0.00392 segundos
906510,0.003907 segundos
906610,0.003896 segundos
906710,0.003894 segundos
906810,0.003905 segundos
906910,0.003917 segundos
907010,0.003923 segundos
907110,0.003898 segundos
907210,0.00392 segundos
907310,0.00396 segundos
907410,0.004059 segundos
907510,0.003971 segundos
907610,0.003904 segundos
907710,0.003933 segundos
907810,0.003931 segundos
907910,0.00394 segundos
908010,0.003998 segundos
908110,0.003915 segundos
908210,0.003947 segundos
908310,0.003919 segundos
908410,0.003904 segundos
908510,0.003941 segundos
908610,0.003908 segundos
908710,0.003902 segundos
908810,0.003908 segundos
908910,0.003909 segundos
909010,0.003912 segundos
909110,0.003916 segundos
909210,0.003909 segundos
909310,0.0039 segundos
909410,0.004118 segundos
909510,0.003967 segundos
909610,0.003923 segundos
909710,0.004073 segundos
909810,0.003927 segundos
909910,0.003918 segundos
910010,0.003954 segundos
910110,0.003928 segundos
910210,0.003918 segundos
910310,0.003948 segundos
910410,0.003932 segundos
910510,0.003916 segundos
910610,0.003733 segundos
910710,0.003727 segundos
910810,0.003712 segundos
910910,0.003743 segundos
911010,0.00373 segundos
911110,0.00371 segundos
911210,0.003714 segundos
911310,0.00381 segundos
911410,0.003753 segundos
911510,0.003835 segundos
911610,0.003738 segundos
911710,0.003716 segundos
911810,0.003781 segundos
911910,0.003742 segundos
912010,0.003725 segundos
912110,0.003729 segundos
912210,0.003729 segundos
912310,0.003727 segundos
912410,0.003725 segundos
912510,0.003731 segundos
912610,0.003756 segundos
912710,0.003738 segundos
912810,0.00373 segundos
912910,0.003789 segundos
913010,0.00383 segundos
913110,0.003848 segundos
913210,0.003736 segundos
913310,0.003993 segundos
913410,0.003742 segundos
913510,0.003773 segundos
913610,0.003732 segundos
913710,0.003714 segundos
913810,0.003726 segundos
913910,0.003817 segundos
914010,0.003718 segundos
914110,0.003742 segundos
914210,0.003774 segundos
914310,0.003767 segundos
914410,0.003786 segundos
914510,0.003745 segundos
914610,0.003729 segundos
914710,0.003804 segundos
914810,0.003755 segundos
914910,0.003794 segundos
915010,0.003842 segundos
915110,0.003755 segundos
915210,0.003749 segundos
915310,0.003748 segundos
915410,0.003718 segundos
915510,0.003743 segundos
915610,0.003737 segundos
915710,0.003734 segundos
915810,0.003755 segundos
915910,0.003796 segundos
916010,0.003763 segundos
916110,0.003733 segundos
916210,0.003768 segundos
916310,0.003754 segundos
916410,0.003739 segundos
916510,0.003788 segundos
916610,0.00373 segundos
916710,0.003765 segundos
916810,0.003738 segundos
916910,0.003751 segundos
917010,0.003754 segundos
917110,0.003743 segundos
917210,0.003744 segundos
917310,0.003742 segundos
917410,0.003777 segundos
917510,0.003851 segundos
917610,0.003751 segundos
917710,0.003754 segundos
917810,0.003751 segundos
917910,0.00388 segundos
918010,0.003759 segundos
918110,0.003761 segundos
918210,0.003762 segundos
918310,0.00384 segundos
918410,0.00375 segundos
918510,0.003744 segundos
918610,0.003754 segundos
918710,0.003747 segundos
918810,0.003785 segundos
918910,0.003788 segundos
919010,0.003759 segundos
919110,0.003744 segundos
919210,0.003845 segundos
919310,0.003783 segundos
919410,0.003782 segundos
919510,0.003871 segundos
919610,0.00376 segundos
919710,0.003748 segundos
919810,0.003774 segundos
919910,0.003794 segundos
920010,0.003755 segundos
920110,0.003775 segundos
920210,0.003873 segundos
920310,0.003775 segundos
920410,0.003751 segundos
920510,0.003763 segundos
920610,0.003801 segundos
920710,0.00375 segundos
920810,0.003768 segundos
920910,0.003751 segundos
921010,0.00377 segundos
921110,0.003764 segundos
921210,0.003777 segundos
921310,0.003775 segundos
921410,0.00377 segundos
921510,0.003759 segundos
921610,0.00382 segundos
921710,0.003778 segundos
921810,0.003761 segundos
921910,0.003779 segundos
922010,0.003759 segundos
922110,0.003776 segundos
922210,0.003595 segundos
922310,0.003745 segundos
922410,0.003744 segundos
922510,0.003822 segundos
922610,0.003652 segundos
922710,0.003571 segundos
922810,0.003629 segundos
922910,0.003596 segundos
923010,0.003587 segundos
923110,0.003632 segundos
923210,0.003581 segundos
923310,0.003602 segundos
923410,0.003623 segundos
923510,0.003598 segundos
923610,0.003608 segundos
923710,0.003592 segundos
923810,0.003601 segundos
923910,0.003588 segundos
924010,0.003592 segundos
924110,0.00358 segundos
924210,0.003608 segundos
924310,0.0036 segundos
924410,0.003591 segundos
924510,0.003598 segundos
924610,0.003579 segundos
924710,0.003597 segundos
924810,0.003603 segundos
924910,0.003597 segundos
925010,0.003678 segundos
925110,0.003627 segundos
925210,0.003637 segundos
925310,0.003612 segundos
925410,0.003624 segundos
925510,0.0036 segundos
925610,0.003599 segundos
925710,0.003605 segundos
